ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Month,Year,Month_Year,Age,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Segment
5299,1970,PhD,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,11,2013,2013-11,44,25,1586,3,5,5,35,loyal_customers
4127,1967,PhD,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,2,2013,2013-02,47,34,1529,1,5,5,15,cant_loose
8143,1985,PhD,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,7,2013,2013-07,29,13,265,3,3,3,33,need_attention
1964,1951,Graduation,86610.0,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,9,2013,2013-09,63,18,1603,2,4,5,24,at_risk
3690,1986,Master,80141.0,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,1,2013,2013-01,28,22,2091,5,5,5,55,champions
3433,1955,2n Cycle,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,6,2013,2013-06,59,21,981,3,4,4,34,loyal_customers
3389,1970,Graduation,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,11,2012,2012-11,44,34,1533,2,5,5,25,cant_loose
4712,1991,2n Cycle,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,11,2012,2012-11,23,7,82,5,2,2,52,potential_loyalists
1170,1975,Graduation,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,3,2013,2013-03,39,14,244,3,3,3,33,need_attention
6347,1979,Basic,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,6,2013,2013-06,35,5,36,4,1,1,41,promising
8230,1980,Graduation,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,1,2014,2014-01,34,6,71,4,1,2,41,promising
1215,1978,Graduation,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,10,2013,2013-10,36,23,1572,3,5,5,35,loyal_customers
5939,1971,Graduation,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,1,2014,2014-01,43,11,122,1,2,2,12,hibernating
2156,1955,PhD,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,11,2012,2012-11,59,10,41,4,2,1,42,potential_loyalists
7788,1983,PhD,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,6,2014,2014-06,31,4,10,3,1,1,31,about_to_sleep
10323,1952,Graduation,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,10,2013,2013-10,62,13,304,1,3,3,13,at_risk
7947,1969,Graduation,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,3,2014,2014-03,45,5,37,1,1,1,11,hibernating
1891,1980,Master,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,8,2012,2012-08,34,16,1754,5,3,5,53,potential_loyalists
2570,1968,Graduation,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,7,2013,2013-07,46,25,815,4,5,4,45,loyal_customers
9256,1971,Graduation,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,1,2013,2013-01,43,27,1001,5,5,4,55,champions
295,1989,Graduation,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,7,2013,2013-07,25,22,1157,2,5,4,25,cant_loose
7397,1951,Graduation,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,7,2013,2013-07,63,21,688,3,4,4,34,loyal_customers
6349,1987,Master,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,7,2013,2013-07,27,19,1319,2,4,5,24,at_risk
10790,1985,PhD,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,2,2013,2013-02,29,4,21,4,1,1,41,promising
10398,1981,2n Cycle,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,8,2012,2012-08,33,4,31,1,1,1,11,hibernating
2431,1990,Graduation,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,12,2012,2012-12,24,6,67,2,1,2,21,hibernating
550,1952,Graduation,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,5,2013,2013-05,62,21,708,1,4,4,14,at_risk
1890,1971,2n Cycle,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,9,2012,2012-09,43,4,25,1,1,1,11,hibernating
10742,1983,PhD,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,2,2013,2013-02,31,11,746,2,2,4,22,hibernating
10356,1957,PhD,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,9,2012,2012-09,57,5,32,5,1,1,51,new_customers
4676,1951,Master,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,3,2014,2014-03,63,25,1695,1,5,5,15,cant_loose
8852,1976,Graduation,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,8,2012,2012-08,38,28,1080,1,5,4,15,cant_loose
3565,1955,Master,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,3,2014,2014-03,59,9,72,2,2,2,22,hibernating
5294,1989,Graduation,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,11,2013,2013-11,25,10,57,3,2,2,32,about_to_sleep
1958,1973,PhD,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,3,2014,2014-03,41,25,660,1,5,4,15,cant_loose
7349,1973,Basic,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,10,2012,2012-10,41,11,103,5,2,2,52,potential_loyalists
8799,1984,PhD,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,9,2013,2013-09,30,11,153,5,2,2,52,potential_loyalists
1351,1956,Master,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,9,2012,2012-09,58,32,1220,4,5,5,45,loyal_customers
1045,1965,Graduation,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,8,2012,2012-08,49,13,279,3,3,3,33,need_attention
7732,1978,Graduation,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,1,2014,2014-01,36,20,745,1,4,4,14,at_risk
8070,1973,PhD,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,3,2014,2014-03,41,12,264,1,3,3,13,at_risk
477,1986,Graduation,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,6,2014,2014-06,28,22,2157,4,5,5,45,loyal_customers
7832,1959,Master,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,8,2013,2013-08,55,23,1526,4,5,5,45,loyal_customers
2202,1978,Graduation,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,4,2013,2013-04,36,6,69,1,1,2,11,hibernating
7396,1966,Graduation,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,11,2012,2012-11,48,26,1597,1,5,5,15,cant_loose
4055,1992,Basic,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,5,2014,2014-05,22,8,64,3,2,2,32,about_to_sleep
10340,1984,Graduation,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,11,2012,2012-11,30,18,497,2,4,3,24,at_risk
10091,1956,Graduation,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,5,2013,2013-05,58,17,1067,2,3,4,23,at_risk
7629,1977,Graduation,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,5,2014,2014-05,37,7,31,3,2,1,32,about_to_sleep
10640,1974,Graduation,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,9,2013,2013-09,40,14,211,2,3,3,23,at_risk
3498,1976,PhD,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,11,2012,2012-11,38,25,877,5,5,4,55,champions
6742,1979,Graduation,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,1,2013,2013-01,35,4,11,1,1,1,11,hibernating
1172,1983,PhD,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,5,2013,2013-05,31,25,2034,2,5,5,25,cant_loose
569,1991,Graduation,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,12,2013,2013-12,23,19,1991,4,4,5,44,loyal_customers
4686,1962,PhD,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,4,2014,2014-04,52,24,1686,4,5,5,45,loyal_customers
1381,1982,PhD,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,1,2014,2014-01,32,17,324,5,3,3,53,potential_loyalists
2634,1979,Master,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,4,2014,2014-04,35,9,69,5,2,2,52,potential_loyalists
10905,1955,Graduation,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,10,2012,2012-10,59,16,252,5,3,3,53,potential_loyalists
1744,1965,Basic,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,1,2013,2013-01,49,5,54,2,1,1,21,hibernating
1000,1961,Master,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,3,2013,2013-03,53,27,964,3,5,4,35,loyal_customers
3828,1951,Graduation,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,2,2013,2013-02,63,28,1327,2,5,5,25,cant_loose
8605,1964,PhD,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,3,2014,2014-03,50,7,68,4,2,2,42,potential_loyalists
10304,1959,Graduation,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,12,2012,2012-12,55,5,60,2,1,2,21,hibernating
4351,1955,Graduation,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,4,2013,2013-04,59,5,55,1,1,1,11,hibernating
10129,1966,Graduation,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,3,2014,2014-03,48,21,1456,4,4,5,44,loyal_customers
2499,1958,2n Cycle,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,5,2013,2013-05,56,18,563,4,4,3,44,loyal_customers
10092,1954,Graduation,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,2,2013,2013-02,60,26,1504,3,5,5,35,loyal_customers
7500,1967,Graduation,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,4,2014,2014-04,47,19,564,4,4,3,44,loyal_customers
5796,1963,Graduation,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,11,2013,2013-11,51,23,1125,2,5,4,25,cant_loose
10556,1959,Graduation,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,5,2014,2014-05,55,17,358,3,3,3,33,need_attention
1064,1971,PhD,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,12,2013,2013-12,43,5,42,5,1,1,51,new_customers
48,1964,Graduation,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,4,2014,2014-04,50,10,184,1,2,2,12,hibernating
7610,1983,Graduation,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,4,2013,2013-04,31,19,460,4,4,3,44,loyal_customers
263,1945,PhD,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,5,2014,2014-05,69,8,145,5,2,2,52,potential_loyalists
10814,1947,Graduation,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,1,2013,2013-01,67,25,1376,5,5,5,55,champions
9710,1969,PhD,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,1,2013,2013-01,45,23,792,1,5,4,15,cant_loose
9292,1952,Graduation,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,10,2012,2012-10,62,23,1382,2,5,5,25,cant_loose
10250,1947,Basic,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,11,2012,2012-11,67,4,28,3,1,1,31,about_to_sleep
7881,1946,Master,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,9,2013,2013-09,68,24,1033,4,5,4,45,loyal_customers
5847,1969,Graduation,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,5,2013,2013-05,45,23,882,1,5,4,15,cant_loose
737,1949,PhD,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,3,2013,2013-03,65,15,2231,3,3,5,33,need_attention
3571,1961,PhD,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,10,2012,2012-10,53,19,1101,3,4,4,34,loyal_customers
7807,1974,Graduation,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,9,2012,2012-09,40,16,369,4,3,3,43,potential_loyalists
3878,1980,2n Cycle,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,2,2014,2014-02,34,5,48,5,1,1,51,new_customers
5092,1949,PhD,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,2,2013,2013-02,65,19,467,4,4,3,44,loyal_customers
2154,1971,Graduation,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,12,2012,2012-12,43,8,44,4,2,1,42,potential_loyalists
5394,1979,Basic,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,3,2013,2013-03,35,10,38,3,2,1,32,about_to_sleep
3798,1968,Graduation,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,11,2013,2013-11,46,9,81,1,2,2,12,hibernating
3524,1971,Master,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,8,2013,2013-08,43,10,167,5,2,2,52,potential_loyalists
5247,1955,PhD,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,5,2014,2014-05,59,7,45,3,2,1,32,about_to_sleep
5883,1972,Graduation,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,5,2013,2013-05,42,21,664,2,4,4,24,at_risk
2118,1964,2n Cycle,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,9,2013,2013-09,50,20,622,2,4,3,24,at_risk
8812,1979,2n Cycle,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,3,2013,2013-03,35,7,48,3,2,1,32,about_to_sleep
6616,1975,Graduation,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,10,2013,2013-10,39,16,461,3,3,3,33,need_attention
2797,1977,Graduation,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,8,2013,2013-08,37,26,1073,4,5,4,45,loyal_customers
4328,1986,2n Cycle,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,9,2013,2013-09,28,8,55,1,2,1,12,hibernating
9167,1956,Graduation,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,3,2013,2013-03,58,26,976,2,5,4,25,cant_loose
10560,1980,PhD,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,6,2014,2014-06,34,5,20,4,1,1,41,promising
2631,1982,Graduation,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,5,2013,2013-05,32,17,1149,4,3,4,43,potential_loyalists
8312,1961,Basic,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,6,2014,2014-06,53,6,43,1,1,1,11,hibernating
5534,1975,Master,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,10,2013,2013-10,39,10,224,4,2,3,42,potential_loyalists
5093,1974,PhD,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,9,2012,2012-09,40,9,101,5,2,2,52,potential_loyalists
7592,1946,PhD,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,4,2013,2013-04,68,10,209,1,2,3,12,hibernating
8895,1985,Graduation,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,10,2012,2012-10,29,21,968,2,4,4,24,at_risk
8584,1952,PhD,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,6,2013,2013-06,62,17,1165,3,3,4,33,need_attention
2694,1967,Graduation,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,3,2014,2014-03,47,5,24,3,1,1,31,about_to_sleep
8910,1955,Graduation,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,10,2012,2012-10,59,16,252,5,3,3,53,potential_loyalists
7433,1985,Graduation,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,8,2012,2012-08,29,12,165,1,3,2,13,at_risk
164,1977,PhD,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,10,2012,2012-10,37,13,269,3,3,3,33,need_attention
10477,1973,PhD,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,8,2013,2013-08,41,7,102,5,2,2,52,potential_loyalists
2681,1984,2n Cycle,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,8,2013,2013-08,30,19,461,5,4,3,54,champions
5150,1979,Basic,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,12,2012,2012-12,35,7,47,2,2,1,22,hibernating
5283,1976,PhD,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,2,2014,2014-02,38,10,144,2,2,2,22,hibernating
9645,1968,Graduation,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,10,2012,2012-10,46,24,1338,1,5,5,15,cant_loose
10678,1959,Graduation,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,11,2013,2013-11,55,25,917,1,5,4,15,cant_loose
7261,1971,Graduation,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,1,2013,2013-01,43,17,318,5,3,3,53,potential_loyalists
9648,1967,Graduation,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,11,2012,2012-11,47,14,253,5,3,3,53,potential_loyalists
2870,1973,Graduation,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,9,2012,2012-09,41,20,502,5,4,3,54,champions
8008,1983,Graduation,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,12,2013,2013-12,31,7,119,3,2,2,32,about_to_sleep
1513,1979,2n Cycle,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,8,2012,2012-08,35,29,1250,2,5,5,25,cant_loose
6173,1979,Graduation,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,11,2013,2013-11,35,24,969,3,5,4,35,loyal_customers
1419,1950,Graduation,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,8,2013,2013-08,64,9,76,5,2,2,52,potential_loyalists
9150,1963,PhD,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,4,2014,2014-04,51,7,62,4,2,2,42,potential_loyalists
7960,1962,2n Cycle,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,8,2013,2013-08,52,26,1382,1,5,5,15,cant_loose
1250,1976,Graduation,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,2,2014,2014-02,38,7,84,1,2,2,12,hibernating
9905,1952,Graduation,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,7,2013,2013-07,62,14,255,2,3,3,23,at_risk
10691,1960,Master,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,6,2013,2013-06,54,5,43,3,1,1,31,about_to_sleep
7002,1955,Graduation,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,10,2013,2013-10,59,14,398,5,3,3,53,potential_loyalists
2952,1977,Master,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,4,2014,2014-04,37,8,76,1,2,2,12,hibernating
8439,1964,Graduation,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,6,2014,2014-06,50,15,902,1,3,4,13,at_risk
762,1981,2n Cycle,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,5,2014,2014-05,33,21,823,4,4,4,44,loyal_customers
2831,1976,Graduation,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,6,2014,2014-06,38,26,1179,1,5,5,15,cant_loose
6977,1974,Graduation,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,10,2012,2012-10,40,29,1921,1,5,5,15,cant_loose
6289,1951,Master,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,4,2013,2013-04,63,10,185,1,2,2,12,hibernating
4168,1966,Graduation,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,3,2013,2013-03,48,23,433,4,5,3,45,loyal_customers
8397,1951,Graduation,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,1,2014,2014-01,63,6,34,1,1,1,11,hibernating
9284,1958,Graduation,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,6,2013,2013-06,56,27,907,4,5,4,45,loyal_customers
6237,1966,PhD,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,12,2013,2013-12,48,25,416,1,5,3,15,cant_loose
3130,1964,Graduation,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,6,2013,2013-06,50,10,44,1,2,1,12,hibernating
1619,1956,Graduation,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,4,2014,2014-04,58,17,1588,5,3,5,53,potential_loyalists
1990,1974,PhD,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,11,2012,2012-11,40,17,1797,2,3,5,23,at_risk
5513,1966,Graduation,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,10,2012,2012-10,48,6,40,3,1,1,31,about_to_sleep
269,1963,PhD,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,11,2012,2012-11,51,21,1143,2,4,4,24,at_risk
8093,1969,Master,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,6,2014,2014-06,45,14,914,2,3,4,23,at_risk
